Group	L1L2	Subject	Version	BlockOrder	Block	PrimeTarget	Trial	List	Decision	CorrResp	Sign	Filename	View	AngleLR	Angle	SignType	NounClass	Item	PairChange	Difficulty	AngleChange	ACC	ErrorRate	RESP	RT	Log10RT	LogDiff	Priming	PercentFaster	AccChange	ExclPractice	ExclItem	ExclIncorrect	ExclPairIncorr	Excl135Deg	ExclOpposite	ExclSlowFast	ExclPairSlow
L2_Fluent	M2L2	S121	V1b_F1_J0	2	Block2	prime	54	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	j	1931	3.285782274	-0.028295718	-130	-0.06	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	4	Block4	target	60	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	j	2061	3.314077992	-0.028295718	-130	-0.06	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	2	Block2	prime	20	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	4439	3.647285145	0.198269829	1627	0.58	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	4	Block4	target	23	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	j	2812	3.449015316	0.198269829	1627	0.58	0	0	1	1	1	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	2	Block2	prime	106	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2820	3.450249108	0.14211173	787	0.39	0	0	1	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	4	Block4	target	10	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2033	3.308137379	0.14211173	787	0.39	0	0	1	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	3	Block2	prime	103	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	3372	3.527887566	0.055862868	407	0.14	0	0	1	1	1	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	5	Block4	target	113	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	2965	3.472024698	0.055862868	407	0.14	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	3	Block2	prime	7	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	2909	3.463743721	0.143805281	820	0.39	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	5	Block4	target	90	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	2089	3.31993844	0.143805281	820	0.39	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	3	Block2	prime	88	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	0	1	f	2163	3.335056519	0.109488806	482	0.29	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	5	Block4	target	1	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	0	1	f	1681	3.225567713	0.109488806	482	0.29	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	2	Block2	prime	54	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	f	2646	3.42258984	0.057101855	326	0.14	0	0	1	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	4	Block4	target	64	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	1	0	f	2320	3.365487985	0.057101855	326	0.14	0	0	1	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	3	Block2	prime	84	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	4959	3.695394108	0.410287079	3031	1.57	1	0	1	1	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	5	Block4	target	37	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	j	1928	3.28510703	0.410287079	3031	1.57	1	0	1	0	1	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	3	Block2	prime	48	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	2950	3.469822016	-0.037223856	-264	-0.08	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	5	Block4	target	52	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	3214	3.507045872	-0.037223856	-264	-0.08	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S133	V2a_F0_J1	3	Block2	prime	114	20	edible	yes	CREAM	CREAM_45R.avi	3	45R	45	2ha	body	140	45to90	harder	45	0	1	{SPACE}	3495	3.54344718	0.032232479	250	0.08	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S133	V2a_F0_J1	5	Block4	target	11	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	45to90	harder	45	0	1	{SPACE}	3245	3.511214701	0.032232479	250	0.08	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S134	V1b_F1_J0	2	Block2	prime	115	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	3067	3.486713776	0.002698813	19	0.01	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S134	V1b_F1_J0	4	Block4	target	106	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	3048	3.484014963	0.002698813	19	0.01	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S135	V2b_F1_J0	2	Block2	prime	13	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	3019	3.479863113	-0.060966701	-455	-0.13	-1	0	1	0	1	0	0	0	0
L2_Intermediate	M2L2	S135	V2b_F1_J0	4	Block4	target	79	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	3474	3.540829814	-0.060966701	-455	-0.13	-1	0	1	1	0	0	0	0	0
L2_Fluent	M2L2	S136	V2b_F1_J0	2	Block2	prime	48	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2540	3.404833717	0.08137535	434	0.21	0	0	1	0	0	0	0	0	0
L2_Fluent	M2L2	S136	V2b_F1_J0	4	Block4	target	52	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2106	3.323458367	0.08137535	434	0.21	0	0	1	0	0	0	0	0	0
L2_Intermediate	M2L2	S137	V2a_F0_J1	3	Block2	prime	80	20	edible	yes	CREAM	CREAM_45R.avi	3	45R	45	2ha	body	140	45to90	harder	45	1	0	j	2337	3.368658712	0.084679428	414	0.22	0	0	1	0	0	0	0	0	0
L2_Intermediate	M2L2	S137	V2a_F0_J1	5	Block4	target	2	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	45to90	harder	45	1	0	j	1923	3.283979284	0.084679428	414	0.22	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S138	V1a_F0_J1	3	Block2	prime	50	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	2412	3.382377303	0.005435546	30	0.01	0	0	1	1	1	0	0	0	0
L1_Deaf	L1	S138	V1a_F0_J1	5	Block4	target	117	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	2382	3.376941757	0.005435546	30	0.01	0	0	1	1	1	0	0	0	0
L1_Deaf	L1	S139	V1b_F1_J0	2	Block2	prime	60	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	j	1888	3.27600199	-0.084212623	-404	-0.18	0	0	1	1	1	0	0	0	0
L1_Deaf	L1	S139	V1b_F1_J0	4	Block4	target	93	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	2292	3.360214613	-0.084212623	-404	-0.18	0	0	1	1	1	0	0	0	0
L1_Deaf	L1	S140	V1b_F1_J0	2	Block2	prime	95	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	j	1457	3.163459552	-0.115750961	-445	-0.23	0	0	1	1	1	0	0	0	0
L1_Deaf	L1	S140	V1b_F1_J0	4	Block4	target	20	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	j	1902	3.279210513	-0.115750961	-445	-0.23	0	0	1	1	1	0	0	0	0
L1_Hearing	L1	S141	V2a_F0_J1	3	Block2	prime	55	20	edible	yes	CREAM	CREAM_45R.avi	3	45R	45	2ha	body	140	45to90	harder	45	1	0	j	4479	3.651181062	0.219495718	1777	0.66	-1	0	1	0	1	0	0	0	0
L1_Hearing	L1	S141	V2a_F0_J1	5	Block4	target	8	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	45to90	harder	45	0	1	f	2702	3.431685345	0.219495718	1777	0.66	-1	0	1	1	0	0	0	0	0
L2_Fluent	M2L2	S142	V2a_F0_J1	3	Block2	prime	49	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	4497	3.652922888	0.199451654	1656	0.58	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S142	V2a_F0_J1	5	Block4	target	47	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	2841	3.453471234	0.199451654	1656	0.58	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S143	V2a_F0_J1	3	Block2	prime	43	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	2792	3.445915414	0.003278888	21	0.01	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S143	V2a_F0_J1	5	Block4	target	76	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	2771	3.442636526	0.003278888	21	0.01	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	3	Block2	prime	53	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	j	2491	3.396373728	-0.176381738	-1248	-0.33	0	0	1	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	5	Block4	target	46	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	1	0	j	3739	3.572755465	-0.176381738	-1248	-0.33	0	0	1	0	0	0	0	0	0
L2_Fluent	M2L2	S145	V1a_F0_J1	3	Block2	prime	64	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	3050	3.484299839	0.060071769	394	0.15	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S145	V1a_F0_J1	5	Block4	target	15	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	2656	3.424228071	0.060071769	394	0.15	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S146	V3a_F0_J1	3	Block2	prime	63	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	j	2360	3.372912003	0.12176066	577	0.32	0	0	1	0	0	0	0	0	0
L2_Fluent	M2L2	S146	V3a_F0_J1	5	Block4	target	120	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	1	0	j	1783	3.251151343	0.12176066	577	0.32	0	0	1	0	0	0	0	0	0
L2_Fluent	M2L2	S147	V1b_F1_J0	2	Block2	prime	14	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2942	3.468642668	0.130584793	764	0.35	0	0	1	0	0	0	0	0	0
L2_Fluent	M2L2	S147	V1b_F1_J0	4	Block4	target	53	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2178	3.338057875	0.130584793	764	0.35	0	0	1	0	0	0	0	0	0
L1_Hearing	L1	S148	V2b_F1_J0	2	Block2	prime	76	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2637	3.42111013	0.09334264	510	0.24	0	0	1	0	0	0	0	0	0
L1_Hearing	L1	S148	V2b_F1_J0	4	Block4	target	112	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2127	3.32776749	0.09334264	510	0.24	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S149	V1a_F0_J1	3	Block2	prime	44	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	3301	3.518645524	-0.100969481	-864	-0.21	0	0	1	1	1	0	0	0	0
L1_Deaf	L1	S149	V1a_F0_J1	5	Block4	target	50	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	{SPACE}	4165	3.619615006	-0.100969481	-864	-0.21	0	0	1	1	1	0	0	0	0
L1_Hearing	L1	S150	V3a_F0_J1	3	Block2	prime	59	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	j	2405	3.381115081	0.033199894	177	0.08	0	0	1	0	0	0	0	0	0
L1_Hearing	L1	S150	V3a_F0_J1	5	Block4	target	55	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	1	0	j	2228	3.347915187	0.033199894	177	0.08	0	0	1	0	0	0	0	0	0
L2_Intermediate	M2L2	S151	V3b_F1_J0	2	Block2	prime	8	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	f	2958	3.47099817	-0.372795029	-4021	-0.58	-1	0	1	0	1	0	0	0	0
L2_Intermediate	M2L2	S151	V3b_F1_J0	4	Block4	target	66	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	0	1	j	6979	3.843793198	-0.372795029	-4021	-0.58	-1	0	1	1	0	0	0	0	0
L2_Fluent	M2L2	S152	V3b_F1_J0	2	Block2	prime	117	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	f	2397	3.379668034	0.146164274	685	0.4	0	0	1	0	0	0	0	0	0
L2_Fluent	M2L2	S152	V3b_F1_J0	4	Block4	target	105	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	1	0	f	1712	3.23350376	0.146164274	685	0.4	0	0	1	0	0	0	0	0	0
L2_Intermediate	M2L2	S153	V3a_F0_J1	3	Block2	prime	94	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	0	1	{SPACE}	2607	3.416141031	-0.093061491	-623	-0.19	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S153	V3a_F0_J1	5	Block4	target	55	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	0	1	f	3230	3.509202522	-0.093061491	-623	-0.19	0	0	1	1	1	0	0	0	0
L1_Hearing	L1	S154	V1a_F0_J1	3	Block2	prime	114	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	f	1942	3.288249226	-0.017961283	-82	-0.04	1	0	1	1	0	0	0	0	0
L1_Hearing	L1	S154	V1a_F0_J1	5	Block4	target	4	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	j	2024	3.306210508	-0.017961283	-82	-0.04	1	0	1	0	1	0	0	0	0
L1_Deaf	L1	S105	V2a_F0_J1	3	Block2	prime	28	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to90	harder	90	1	0	j	1214	3.084218687	-0.108348767	-344	-0.22	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S105	V2a_F0_J1	5	Block4	target	115	21	edible	yes	CRISPS	CRISPS_90L.avi	4	90L	90	2ha	midsagittal	141	0to90	harder	90	1	0	j	1558	3.192567453	-0.108348767	-344	-0.22	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S106	V2b_F1_J0	2	Block2	prime	20	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to90	harder	90	1	0	f	1431	3.155639634	-0.147124075	-577	-0.29	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S106	V2b_F1_J0	4	Block4	target	119	21	edible	yes	CRISPS	CRISPS_90L.avi	4	90L	90	2ha	midsagittal	141	0to90	harder	90	1	0	f	2008	3.302763708	-0.147124075	-577	-0.29	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S107	V2a_F0_J1	3	Block2	prime	117	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to90	harder	90	1	0	j	1270	3.103803721	-0.022002737	-66	-0.05	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S107	V2a_F0_J1	5	Block4	target	110	21	edible	yes	CRISPS	CRISPS_90L.avi	4	90L	90	2ha	midsagittal	141	0to90	harder	90	1	0	j	1336	3.125806458	-0.022002737	-66	-0.05	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S108	V2a_F0_J1	3	Block2	prime	84	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to90	harder	90	1	0	j	2147	3.331832044	0.059758257	276	0.15	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S108	V2a_F0_J1	5	Block4	target	22	21	edible	yes	CRISPS	CRISPS_90L.avi	4	90L	90	2ha	midsagittal	141	0to90	harder	90	1	0	j	1871	3.272073788	0.059758257	276	0.15	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S109	V2b_F1_J0	2	Block2	prime	16	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to90	harder	90	1	0	f	1463	3.165244326	0.014487886	48	0.03	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S109	V2b_F1_J0	4	Block4	target	46	21	edible	yes	CRISPS	CRISPS_90L.avi	4	90L	90	2ha	midsagittal	141	0to90	harder	90	1	0	f	1415	3.15075644	0.014487886	48	0.03	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S110	V2b_F1_J0	2	Block2	prime	50	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to90	harder	90	1	0	f	1461	3.164650216	0.051375523	163	0.13	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S110	V2b_F1_J0	4	Block4	target	9	21	edible	yes	CRISPS	CRISPS_90L.avi	4	90L	90	2ha	midsagittal	141	0to90	harder	90	1	0	f	1298	3.113274692	0.051375523	163	0.13	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S111	V2b_F1_J0	2	Block2	prime	60	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to90	harder	90	1	0	f	1893	3.277150614	0.012096825	52	0.03	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S111	V2b_F1_J0	4	Block4	target	76	21	edible	yes	CRISPS	CRISPS_90L.avi	4	90L	90	2ha	midsagittal	141	0to90	harder	90	1	0	f	1841	3.265053789	0.012096825	52	0.03	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	3	Block2	prime	81	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	j	1530	3.184691431	0.073428917	238	0.18	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	5	Block4	target	6	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	j	1292	3.111262514	0.073428917	238	0.18	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	68	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	j	1288	3.109915863	-0.013282212	-40	-0.03	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	61	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	j	1328	3.123198075	-0.013282212	-40	-0.03	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	96	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	j	1753	3.243781916	0.134878788	468	0.36	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	36	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	j	1285	3.108903128	0.134878788	468	0.36	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	3	Block2	prime	28	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1443	3.159266331	0.059240601	184	0.15	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	5	Block4	target	86	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1259	3.10002573	0.059240601	184	0.15	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	2	Block2	prime	107	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1232	3.090610708	-0.105565477	-339	-0.22	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	4	Block4	target	76	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1571	3.196176185	-0.105565477	-339	-0.22	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	2	Block2	prime	101	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1893	3.277150614	0.050293044	207	0.12	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	4	Block4	target	74	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1686	3.22685757	0.050293044	207	0.12	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	2	Block2	prime	63	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1371	3.137037455	0.025103178	77	0.06	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	4	Block4	target	113	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1294	3.111934276	0.025103178	77	0.06	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	2	Block2	prime	65	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to45	harder	45	1	0	f	1536	3.186391216	-0.010889342	-39	-0.02	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	4	Block4	target	71	21	edible	yes	CRISPS	CRISPS_45L.avi	2	45L	45	2ha	midsagittal	141	0to45	harder	45	1	0	f	1575	3.197280558	-0.010889342	-39	-0.02	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	2	Block2	prime	57	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to45	harder	45	1	0	f	1469	3.167021796	-0.090656779	-341	-0.19	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	4	Block4	target	66	21	edible	yes	CRISPS	CRISPS_45L.avi	2	45L	45	2ha	midsagittal	141	0to45	harder	45	1	0	f	1810	3.257678575	-0.090656779	-341	-0.19	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	2	Block2	prime	14	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to45	harder	45	1	0	f	1755	3.244277121	0.037721077	146	0.09	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	4	Block4	target	105	21	edible	yes	CRISPS	CRISPS_45L.avi	2	45L	45	2ha	midsagittal	141	0to45	harder	45	1	0	f	1609	3.206556044	0.037721077	146	0.09	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	3	Block2	prime	71	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to45	harder	45	1	0	j	1334	3.12515583	0.130838677	347	0.35	-1	0	0	0	1	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	5	Block4	target	81	21	edible	yes	CRISPS	CRISPS_45L.avi	2	45L	45	2ha	midsagittal	141	0to45	harder	45	0	1	f	987	2.994317153	0.130838677	347	0.35	-1	0	0	1	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	3	Block2	prime	94	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to45	harder	45	1	0	j	2119	3.326130957	0.015013114	72	0.04	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	5	Block4	target	17	21	edible	yes	CRISPS	CRISPS_45L.avi	2	45L	45	2ha	midsagittal	141	0to45	harder	45	1	0	j	2047	3.311117843	0.015013114	72	0.04	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	3	Block2	prime	54	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	j	1383	3.14082218	0.041486902	126	0.1	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	5	Block4	target	36	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	j	1257	3.099335278	0.041486902	126	0.1	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	2	Block2	prime	21	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1837	3.264109156	0.122032695	450	0.32	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	4	Block4	target	40	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2ha	midsagittal	141	0to0	same	0	1	0	f	1387	3.142076461	0.122032695	450	0.32	0	0	0	0	0	0	0	0	0
