AllGroups	Group	Subject	Version	BlockOrder	Block	PrimeTarget	Trial	List	Decision	CorrResp	Sign	Filename	View	Angle	from0	SignType	Item	PairChange	Difficulty	AngleChange	ACC	ErrorRate	RESP	RT	Priming	PercentFaster	AccChange	EXCLUDERT	EXCLUDEACC	ExclPractice	Excl135Deg	ExclOpposite	ExclItem	ExclSlow	ExclPairExcl	ExclIncorrect	ExclPairIncorr
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	2	100	living	no	BINOCULARS	BINOCULARS_90R.avi	5	90R	90	2hs	100	90to90	same	0	0	1	j	1603	-229	-0.13	0	1	1	0	0	0	1	0	0	1	1
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	83	100	living	no	BINOCULARS	BINOCULARS_90R.avi	5	90R	90	2hs	100	90to90	same	0	0	1	j	1832	-229	-0.13	0	1	1	0	0	0	1	0	0	1	1
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	49	48	living	yes	BIRD	BIRD_90L.avi	4	90L	90	1h	48	90to45	easier	45	1	0	j	1154	-125	-0.10	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	39	48	living	yes	BIRD	BIRD_45L.avi	2	45L	45	1h	48	90to45	easier	45	1	0	j	1279	-125	-0.10	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	33	5	edible	yes	BISCUIT	BISCUIT_0.avi	1	0	0	2hd	125	0to90	harder	90	1	0	j	1118	-177	-0.14	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	77	5	edible	yes	BISCUIT	BISCUIT_90L.avi	4	90L	90	2hd	125	0to90	harder	90	1	0	j	1295	-177	-0.14	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	71	7	living	yes	BOSS	BOSS_45R.avi	3	45R	45	2hs	7	90opp	opposite	90	1	0	j	1889	363	0.24	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	60	7	living	yes	BOSS	BOSS_45L.avi	2	45L	45	2hs	7	90opp	opposite	90	1	0	j	1526	363	0.24	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	15	84	living	no	BOTTLE	BOTTLE_0.avi	1	0	0	2hd	84	0to0	same	0	1	0	f	1808	-88	-0.05	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	18	84	living	no	BOTTLE	BOTTLE_0.avi	1	0	0	2hd	84	0to0	same	0	1	0	f	1896	-88	-0.05	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	108	85	living	no	BOWL	BOWL_45L.avi	2	45L	45	2hs	85	45to45	same	0	1	0	f	1619	523	0.48	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	70	85	living	no	BOWL	BOWL_45L.avi	2	45L	45	2hs	85	45to45	same	0	1	0	f	1096	523	0.48	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	101	103	living	no	BOX	BOX_45L.avi	2	45L	45	2hs	103	45to0	easier	45	1	0	f	1710	171	0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	86	103	living	no	BOX	BOX_0.avi	1	0	0	2hs	103	45to0	easier	45	1	0	f	1539	171	0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	47	33	living	no	BOY	BOY_90L.avi	4	90L	90	1h	33	90to90	same	0	1	0	j	1756	359	0.26	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	26	33	living	no	BOY	BOY_90L.avi	 	90L	90	1h	33	90to90	same	0	1	0	j	1397	359	0.26	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	28	6	edible	yes	BREAD	BREAD_90L.avi	4	90L	90	2hd	126	90to0	easier	90	1	0	j	2145	409	0.24	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	82	6	edible	yes	BREAD	BREAD_0.avi	1	0	0	2hd	126	90to0	easier	90	1	0	j	1736	409	0.24	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	72	80	living	no	BROOM	BROOM_0.avi	1	0	0	2hs	80	0to90	harder	90	1	0	f	1520	-83	-0.05	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	29	80	living	no	BROOM	BROOM_90R.avi	5	90R	90	2hs	80	0to90	harder	90	1	0	f	1603	-83	-0.05	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	79	9	living	yes	BROTHER	BROTHER_0.avi	1	0	0	2hs	9	0to90	harder	90	1	0	j	1314	-45	-0.03	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	25	9	living	yes	BROTHER	BROTHER_90R.avi	5	90R	90	2hs	9	0to90	harder	90	1	0	j	1359	-45	-0.03	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	51	14	edible	yes	BURGER	BURGER_0.avi	1	0	0	2hs	134	0to90	harder	90	1	0	j	1318	-200	-0.13	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	43	14	edible	yes	BURGER	BURGER_90L.avi	4	90L	90	2hs	134	0to90	harder	90	1	0	j	1518	-200	-0.13	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	20	71	living	no	BUS	BUS_45L.avi	2	45L	45	1h	71	90opp	opposite	90	1	0	f	1554	106	0.07	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	98	71	living	no	BUS	BUS_45R.avi	3	45R	45	1h	71	90opp	opposite	90	1	0	f	1448	106	0.07	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	62	43	edible	yes	BUTTER	BUTTER_45L.avi	2	45L	45	2hd	163	45to0	easier	45	1	0	j	1495	243	0.19	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	23	43	edible	yes	BUTTER	BUTTER_0.avi	1	0	0	2hd	163	45to0	easier	45	1	0	j	1252	243	0.19	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	37	10	living	yes	BUTTERFLY	BUTTERFLY_45R.avi	3	45R	45	2hs	10	90opp	opposite	90	1	0	j	1344	-585	-0.30	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	43	10	living	yes	BUTTERFLY	BUTTERFLY_45L.avi	2	45L	45	2hs	10	90opp	opposite	90	1	0	j	1929	-585	-0.30	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	117	94	living	no	BUTTON	BUTTON_90L.avi	4	90L	90	1h	94	90to90	same	0	1	0	f	1829	335	0.22	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	15	94	living	no	BUTTON	BUTTON_90L.avi	4	90L	90	1h	94	90to90	same	0	1	0	f	1494	335	0.22	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	87	9	edible	yes	CABBAGE	CABBAGE_90R.avi	5	90R	90	2hd	129	90to0	easier	90	1	0	j	1460	222	0.18	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	19	9	edible	yes	CABBAGE	CABBAGE_0.avi	1	0	0	2hd	129	90to0	easier	90	1	0	j	1238	222	0.18	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	5	10	edible	yes	CAKE	CAKE_45R.avi	3	45R	45	2hd	130	90opp	opposite	90	1	0	j	1617	149	0.10	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	109	10	edible	yes	CAKE	CAKE_45L.avi	2	45L	45	2hd	130	90opp	opposite	90	1	0	j	1468	149	0.10	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	24	97	edible	no	CAMERA	CAMERA_90R.avi	5	90R	90	2hd	217	90to90	same	0	1	0	f	1680	139	0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	94	97	edible	no	CAMERA	CAMERA_90R.avi	5	90R	90	2hd	217	90to90	same	0	1	0	f	1541	139	0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	8	18	edible	yes	CAPPUCINO	CAPPUCINO_0.avi	1	0	0	1h	138	0to90	harder	90	1	0	j	2835	715	0.34	-1	1	1	0	0	0	1	0	0	0	1
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	104	18	edible	yes	CAPPUCINO	CAPPUCINO_90R.avi	5	90R	90	1h	138	0to90	harder	90	0	1	f	2120	715	0.34	-1	1	1	0	0	0	1	0	0	1	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	105	93	living	no	CAR	CAR_90L.avi	4	90L	90	2hs	93	90to90	same	0	1	0	f	1441	-94	-0.06	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	85	93	living	no	CAR	CAR_90L.avi	4	90L	90	2hs	93	90to90	same	0	1	0	f	1535	-94	-0.06	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	22	37	edible	yes	CARROT	CARROT_90R.avi	5	90R	90	1h	157	90to90	same	0	1	0	j	1626	269	0.20	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	55	37	edible	yes	CARROT	CARROT_90R.avi	5	90R	90	1h	157	90to90	same	0	1	0	j	1357	269	0.20	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	95	56	living	yes	CAT	CAT_45L.avi	2	45L	45	2hs	56	45to90	harder	45	1	0	j	1501	126	0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	48	56	living	yes	CAT	CAT_90L.avi	4	90L	90	2hs	56	45to90	harder	45	1	0	j	1375	126	0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	93	59	edible	yes	CEREAL	CEREAL_90R.avi	5	90R	90	2hd	179	90to45	easier	45	1	0	j	1817	207	0.13	-1	1	0	0	0	0	0	0	0	0	1
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	90	59	edible	yes	CEREAL	CEREAL_45R.avi	3	45R	45	2hd	179	90to45	easier	45	0	1	f	1610	207	0.13	-1	1	0	0	0	0	0	0	0	1	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	73	67	edible	no	CHEEK	CHEEK_45R.avi	3	45R	45	1h	187	90opp	opposite	90	1	0	f	1964	370	0.23	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	44	67	edible	no	CHEEK	CHEEK_45L.avi	2	45L	45	1h	187	90opp	opposite	90	1	0	f	1594	370	0.23	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	10	13	edible	yes	CHEESE	CHEESE_45R.avi	3	45R	45	2hd	133	90opp	opposite	90	1	0	j	1703	174	0.11	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	14	13	edible	yes	CHEESE	CHEESE_45L.avi	2	45L	45	2hd	133	90opp	opposite	90	1	0	j	1529	174	0.11	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	83	7	edible	yes	CHERRY	CHERRY_45R.avi	3	45R	45	1h	127	90opp	opposite	90	1	0	j	1736	204	0.13	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	84	7	edible	yes	CHERRY	CHERRY_45L.avi	2	45L	45	1h	127	90opp	opposite	90	1	0	j	1532	204	0.13	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	71	64	edible	no	CHEST	CHEST_90R.avi	5	90R	90	1h	184	90to0	easier	90	1	0	f	1603	12	0.01	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	89	64	edible	no	CHEST	CHEST_0.avi	1	0	0	1h	184	90to0	easier	90	1	0	f	1591	12	0.01	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	53	15	living	yes	CHILDREN	CHILDREN_90L.avi	4	90L	90	1h	15	90to0	easier	90	1	0	j	1957	669	0.52	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	17	15	living	yes	CHILDREN	CHILDREN_0.avi	1	0	0	1h	15	90to0	easier	90	1	0	j	1288	669	0.52	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	74	15	edible	yes	CHIPS	CHIPS_45L.avi	2	45L	45	2hd	135	90opp	opposite	90	1	0	j	1606	-180	-0.10	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	93	15	edible	yes	CHIPS	CHIPS_45R.avi	3	45R	45	2hd	135	90opp	opposite	90	1	0	j	1786	-180	-0.10	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	117	16	edible	yes	CHOCOLATE	CHOCOLATE_0.avi	1	0	0	1h	136	0to90	harder	90	1	0	j	1376	163	0.13	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	20	16	edible	yes	CHOCOLATE	CHOCOLATE_90L.avi	4	90L	90	1h	136	0to90	harder	90	1	0	j	1213	163	0.13	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	53	91	edible	no	CHRISTMAS	CHRISTMAS_45R.avi	3	45R	45	2hd	211	45to45	same	0	1	0	f	1951	340	0.21	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	62	91	edible	no	CHRISTMAS	CHRISTMAS_45R.avi	3	45R	45	2hd	211	45to45	same	0	1	0	f	1611	340	0.21	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	59	92	edible	no	CINEMA	CINEMA_45R.avi	3	45R	45	2hd	212	45to45	same	0	1	0	f	1658	253	0.18	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	80	92	edible	no	CINEMA	CINEMA_45R.avi	3	45R	45	2hd	212	45to45	same	0	1	0	f	1405	253	0.18	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	11	105	edible	no	CLASS	CLASS_45L.avi	2	45L	45	2hs	225	45to0	easier	45	1	0	f	1939	498	0.35	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	111	105	edible	no	CLASS	CLASS_0.avi	1	0	0	2hs	225	45to0	easier	45	1	0	f	1441	498	0.35	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	18	69	edible	no	CLOCK	CLOCK_45L.avi	2	45L	45	2hd	189	90opp	opposite	90	1	0	f	1834	199	0.12	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	75	69	edible	no	CLOCK	CLOCK_45R.avi	3	45R	45	2hd	189	90opp	opposite	90	1	0	f	1635	199	0.12	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	62	62	living	no	COACH	COACH_0.avi	1	0	0	2hd	62	0to90	harder	90	1	0	f	1470	-46	-0.03	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	16	62	living	no	COACH	COACH_90R.avi	5	90R	90	2hd	62	0to90	harder	90	1	0	f	1516	-46	-0.03	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	29	66	living	no	COAT	COAT_45L.avi	2	45L	45	2hs	66	90opp	opposite	90	1	0	f	1101	-37	-0.03	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	106	66	living	no	COAT	COAT_45R.avi	3	45R	45	2hs	66	90opp	opposite	90	1	0	f	1138	-37	-0.03	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	16	17	edible	yes	COFFEE	COFFEE_90R.avi	5	90R	90	1h	137	90to0	easier	90	1	0	j	1641	72	0.05	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	68	17	edible	yes	COFFEE	COFFEE_0.avi	1	0	0	1h	137	90to0	easier	90	1	0	j	1569	72	0.05	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	111	63	living	no	COIN	COIN_90L.avi	4	90L	90	1h	63	90to0	easier	90	1	0	f	2010	519	0.35	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	34	63	living	no	COIN	COIN_0.avi	1	0	0	1h	63	90to0	easier	90	1	0	f	1491	519	0.35	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	109	98	edible	no	COMB	COMB_90R.avi	5	90R	90	1h	218	90to90	same	0	1	0	f	1939	-66	-0.03	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	105	98	edible	no	COMB	COMB_90R.avi	5	90R	90	1h	218	90to90	same	0	1	0	f	2005	-66	-0.03	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	91	77	edible	no	CONVERSATION	CONVERSATION_90R.avi	5	90R	90	2hs	197	90to0	easier	90	1	0	f	1561	-178	-0.10	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	53	77	edible	no	CONVERSATION	CONVERSATION_0.avi	1	0	0	2hs	197	90to0	easier	90	1	0	f	1739	-178	-0.10	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	64	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	51	45to90	harder	45	1	0	j	1585	141	0.10	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	112	51	living	yes	COW	COW_90R.avi	5	90R	90	2hs	51	45to90	harder	45	1	0	j	1444	141	0.10	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	92	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2hd	140	0to90	harder	90	1	0	j	2051	240	0.13	0	1	1	0	0	0	1	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	47	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2hd	140	0to90	harder	90	1	0	j	1811	240	0.13	0	1	1	0	0	0	1	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	96	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2hd	141	0to0	same	0	1	0	j	1753	468	0.36	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	36	21	edible	yes	CRISPS	CRISPS_0.avi	1	0	0	2hd	141	0to0	same	0	1	0	j	1285	468	0.36	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	18	14	living	yes	CROCODILE	CROCODILE_0.avi	1	0	0	2hs	14	0to90	harder	90	1	0	j	1192	-143	-0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	89	14	living	yes	CROCODILE	CROCODILE_90L.avi	4	90L	90	2hs	14	0to90	harder	90	1	0	j	1335	-143	-0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	21	110	living	no	CUP	CUP_0.avi	1	0	0	1h	110	0to45	harder	45	1	0	f	1373	-492	-0.26	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	24	110	living	no	CUP	CUP_45R.avi	3	45R	45	1h	110	0to45	harder	45	1	0	f	1865	-492	-0.26	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	116	22	edible	yes	CURRY	CURRY_0.avi	1	0	0	1h	142	0to0	same	0	1	0	j	1574	-43	-0.03	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	113	22	edible	yes	CURRY	CURRY_0.avi	1	0	0	1h	142	0to0	same	0	1	0	j	1617	-43	-0.03	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	46	90	living	no	CURTAINS	CURTAINS_45R.avi	3	45R	45	2hs	90	45to45	same	0	1	0	f	1787	351	0.24	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	37	90	living	no	CURTAINS	CURTAINS_45R.avi	3	45R	45	2hs	90	45to45	same	0	1	0	f	1436	351	0.24	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	3	12	living	yes	DAUGHTER	DAUGHTER_45R.avi	3	45R	45	2hd	12	90opp	opposite	90	1	0	j	1995	281	0.16	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	79	12	living	yes	DAUGHTER	DAUGHTER_45L.avi	2	45L	45	2hd	12	90opp	opposite	90	1	0	j	1714	281	0.16	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	68	16	living	yes	DEER	DEER_0.avi	1	0	0	2hs	16	0to90	harder	90	1	0	j	1488	-447	-0.23	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	95	16	living	yes	DEER	DEER_90L.avi	4	90L	90	2hs	16	0to90	harder	90	1	0	j	1935	-447	-0.23	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	60	35	edible	yes	DINNER	DINNER_90L.avi	4	90L	90	2hs	155	90to90	same	0	1	0	j	11001	9488	6.27	0	1	1	0	0	0	0	1	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	95	35	edible	yes	DINNER	DINNER_90L.avi	4	90L	90	2hs	155	90to90	same	0	1	0	j	1513	9488	6.27	0	1	1	0	0	0	0	0	1	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	75	17	living	yes	DOCTOR	DOCTOR_90R.avi	5	90R	90	2hd	17	90to0	easier	90	1	0	j	1617	-59	-0.04	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	20	17	living	yes	DOCTOR	DOCTOR_0.avi	1	0	0	2hd	17	90to0	easier	90	1	0	j	1676	-59	-0.04	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	104	18	living	yes	DOG	DOG_45L.avi	2	45L	45	2hs	18	90opp	opposite	90	1	0	j	1359	179	0.15	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	109	18	living	yes	DOG	DOG_45R.avi	3	45R	45	2hs	18	90opp	opposite	90	1	0	j	1180	179	0.15	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	4	19	living	yes	DONKEY	DONKEY_90R.avi	5	90R	90	2hd	19	90to0	easier	90	1	0	j	1843	471	0.34	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	72	19	living	yes	DONKEY	DONKEY_0.avi	1	0	0	2hd	19	90to0	easier	90	1	0	j	1372	471	0.34	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	69	73	edible	no	DOOR	DOOR_90L.avi	4	90L	90	2hd	193	90to0	easier	90	1	0	f	1618	318	0.24	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	4	73	edible	no	DOOR	DOOR_0.avi	1	0	0	2hd	193	90to0	easier	90	1	0	f	1300	318	0.24	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	9	67	living	no	DREAM	DREAM_45R.avi	3	45R	45	1h	67	90opp	opposite	90	1	0	f	1373	-544	-0.28	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	1	67	living	no	DREAM	DREAM_45L.avi	2	45L	45	1h	67	90opp	opposite	90	1	0	f	1917	-544	-0.28	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	77	83	edible	no	DRILL	DRILL_0.avi	1	0	0	1h	203	0to0	same	0	1	0	f	1749	372	0.27	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	22	83	edible	no	DRILL	DRILL_0.avi	1	0	0	1h	203	0to0	same	0	1	0	f	1377	372	0.27	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	103	20	living	yes	DUCK	DUCK_0.avi	1	0	0	1h	20	0to90	harder	90	1	0	j	1674	-235	-0.12	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	28	20	living	yes	DUCK	DUCK_90R.avi	5	90R	90	1h	20	0to90	harder	90	1	0	j	1909	-235	-0.12	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	84	65	edible	no	EAR	EAR_45R.avi	3	45R	45	1h	185	90opp	opposite	90	1	0	f	1371	82	0.06	0	1	1	0	0	1	0	0	0	0	0
